id_profilo,id_competenza,titolo,descrizione,risultato
327,1370,"Definizione del mercato e formazione di un piano di vendita","Individuare gli obiettivi della propria attività e le azioni organizzative e di vendita necessarie per conseguirli",
327,1371,"Programmazione e organizzazione del lavoro","Attuare le azioni programmate di contatto con i clienti verificandone i risultati nel tempo",
335,1406,"Definizione del danno in sede extragiudiziale o rinvio al legale con supervisione e controllo della trattazione in sede giudiziale","Effettuare le operazioni che riguardano la trattazione del danno di grave entità, incluso la gestione delle indicazioni al legale incaricato nel caso di contenzioso e predisporre gli atti liquidativi e di pagamento",
335,1404,"Esame ed istruzione del sinistro complesso","Effettuare la ricezione della pratica di sinistro complesso e completare l'iter istruttorio, predisponendo gli atti necessari alla valutazione, acquisendo e raccogliendo inoltre tutta la documentazione necessaria alla sua trattazione e liquidazione",
335,1407,"Attività amministrative e organizzative","Compiere operazioni di natura amministrativa e gestionale accessorie alla liquidazione, a scopo documentario e di reporting o di segnalazione di apparenti irregolarità",
8,187,"Consulenza per servizi bancari con l'estero a nuovi clienti","Gestire l'apertura di rapporti con clientela privata e aziende rispetto ai servizi bancari riguardanti i rapporti con l'estero soddisfacendo le necessità dei clienti in tempi rapidi",
8,188,"Gestione delle problematiche del pacchetto clienti","Trattare le problematiche espresse dal proprio pacchetto clienti nell'ottica di un rapporto di assistenza continua volta alla fidelizzazione della clientela",
8,191,"Elaborazione delle pratiche esteri (in back office)","Trattare le ordinarie richieste di servizi bancari provenienti dal pacchetto clienti al fine di garantire la soddisfazione degli stessi, ottimizzando i tempi di svolgimento delle pratiche con l'estero in considerazione delle risorse logistico-operative di",
337,1394,"Andamenti tecnici ed adeguatezza tariffaria","Realizzare un'attività periodica di osservazione dell'andamento della spesa per sinistri in rapporto alla massa dei premi amministrati, nel settore di competenza, per la realizzazione del saldo tecnico e di bilancio",
337,1395,"Organizzazione del lavoro e gestione delle risorse umane","Definire le modalità operative di svolgimento delle attività degli addetti all'ufficio sottoposto al suo coordinamento o del gruppo di progetto di cui è responsabile",
337,1393,"Gestione operativa delle attività riassicurative","Individuare le necessità generali o specifiche di ricorso alla riassicurazione, mediante trattato o in facoltativo e attuare le procedure propedeutiche alle conclusioni degli accordi attraverso le procedure operative necessarie",
337,1392,"Controllo tecnico dei contratti emessi","Verificare il rispetto delle procedure e delle autonomie assuntive delle reti esterne e decidere l'approvazione del contratto",
337,1391,"Esame delle proposte assuntive","Valutare le condizioni contrattuali e di premio proposte sulla base della descrizione del rischio effettuata",
14022,24011402201,"INTEGRAZIONE DEI COMPONENTI DEL SISTEMA","Integrare e installare hardware, software e componenti di sottosistemi in un sistema nuovo o esistente, applicando procedure definite e assicurando l’integrità, l’interoperabilità e la sicurezza delle informazioni.",
14022,24011402202,"TESTING DI SISTEMI IT","Effettuare test di sistemi ICT nel rispetto delle procedure e degli standard di riferimento, avendo precedentemente provveduto alla loro organizzazione, valutandone i risultati e predisponendo la documentazione prevista",
14022,24011402203,"RILASCIO (DEPLOYMENT) DELLA SOLUZIONE","Consegnare la soluzione perfettamente operante all’utente nel rispetto degli standard predefiniti di esercizio, provvedendo alla sua installazione e configurazione, allo start-up e al necessario training dell’utente, avendo cura di documentare adeguatamente il deployment",
14024,24011402401,"Definire le strategie IT favorendo il raccordo fra le varie aree aziendali e promuovendo una cultura del cambiamento dall'analogico al digitale.","Definire le strategie IT favorendo il raccordo fra le varie aree aziendali e promuovendo una cultura del cambiamento dall'analogico al digitale.",
14024,24011402402,"Supervisionare le operazioni nel settore digitale, garantendo lo standard di qualità previsto.","Supervisionare le operazioni nel settore digitale, garantendo lo standard di qualità previsto.",
14024,24011402403,"Sviluppare, in stretto collegamento con il management e le varie aree aziendali, una strategia digitale a supporto dell'innovazione del business.","Sviluppare, in stretto collegamento con il management e le varie aree aziendali, una strategia digitale a supporto dell'innovazione del business.",
14015,25011401501,"Raccolta delle esigenze e progettazione delle analisi di dati","Correlare informazioni e conoscenza per creare valore per il business. Applicare soluzioni innovative basate sulle informazioni recuperate progettando modalità di raccolta di analisi di dati",
14015,25011401502,"Analisi dei dati","Sfruttare la conoscenza specialistica del business dei clienti e l’analisi dei dati per offrire possibili soluzioni alle loro esigenze",
14015,25011401503,"Analisi predittive","Sfruttare la conoscenza specialistica del business dei clienti e l’analisi dei dati predittivi per offrire possibili soluzioni alle loro esigenze",
14015,25011401504,"Produzione della Documentazione","Produzione della documentazione tenendo in considerazione lo scopo e l’ambiente in cui viene applicata",
14026,24011402601,"Essere in grado di effettuare la progettazione di architetture","Fornire la competenza per aiutare la risoluzione di problemi tecnici complessi e assicurare che vengano implementate le migliori soluzioni architetturali; - Usare la conoscenza in varie aree tecnologiche per costruire e mettere in esercizio l'architettura aziendale; - Comprendere gli obiettivi dei processi aziendali e il loro impatto sulle architetture (dati, applicazioni, sicurezza, sviluppo ecc.); - Assistere gli addetti alle applicazioni e allo sviluppo, comunicando l’architettura, gli standard, le linee guida e gli obiettivi aziendali. - Sviluppare modelli e pattern per assistere gli analisti di sistema nella progettazione di applicazioni consistenti.",
14026,24011402602,"Essere in grado di migliorare i processi ICT","Comporre, documentare e classificare i processi fondamentali e le procedure - Proporre cambiamenti di processo, per facilitare e razionalizzare i miglioramenti - Implementare il cambiamento dei processi",
14026,24011402603,"Essere in grado di effettuare il supporto alle modifiche/evoluzioni del sistema","Condividere specifiche funzionali e tecniche con i team ICT che hanno in carico la manutenzione e l'evoluzione delle soluzioni ICT - Gestire le comunicazioni con i team che hanno in carico la manutenzione e l'evoluzione dei sistemi informativi - Analizzare l'impatto sugli utenti dei cambiamenti funzionali/tecnici - Anticipare tutte le azioni necessarie a mitigare l'impatto dei cambiamenti (formazione, documentazione, nuovi processi...)",
14026,24011402604,"Essere in grado di effettuare il testing di sistemi IT","Creare e gestire un piano di test - Gestire e valutare il processo di test - Progettare i test dei sistemi ICT - Preparare e condurre i test dei sistemi ICT - Sviluppare il reporting e la documentazione dei test e dei relativi risultati",
174,1007,"Progettazione della rete","Collaborare alla progettazione della rete, contribuendo a definire le specifiche funzionali della rete necessarie per assicurare un corretto funzionamento ed una efficace amministrazione della stessa",
2014,24010201403,"Preparazione di bevande analcoliche e gassate","Realizzare la miscela con sostanze aromatizzanti o altre sostanze edibili di origine vegetale.  Eseguire la gassificazione con integrazione di anidride carbonica.",
14026,24011402605,"Essere in grado di effettuare la progettazione di applicazioni","Identificare clienti, utenti e stakeholder - Collezionare, formalizzare e validare i requisiti funzionali e non funzionali - Applicare modelli e stime di dati per valutare i costi delle differenti fasi del ciclo di vita del software - Valutare l'uso di prototipi per supportare la validazione dei requisiti - Progettare organizzare e monitorare le fasi di realizzazione dell'applicazione - Progettare le specifiche funzionali partendo dai requisiti definiti - Valutare la validità di differenti metodi di sviluppo dell'applicazione rispetto agli strumenti e ai linguaggi disponibili - Stabilire una comunicazione sistematica e frequente con gli utenti /clienti/ stakeholder - Garantire e pianificare lo svolgimento dei test e del controllo delle funzionalità all’interno del progetto",
14026,24011402606,"Essere in grado di realizzare innovazioni nell’ICT","Identificare i vantaggi e i miglioramenti derivanti dall'adozione delle tecnologie emergenti - Verificare la soluzione progettata - Pensare creativamente e fuori dagli schemi - Individuare le risorse adeguate",
